GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1700930","2000","Kendall, IL","Illinois","170","Kendall","0930","0","0",55215
"G1700950","2000","Knox, IL","Illinois","170","Knox","0950","0","0",55756
"G1700970","2000","Lake, IL","Illinois","170","Lake","0970","0","0",648776
"G1700990","2000","LaSalle, IL","Illinois","170","La Salle","0990","0","0",111513
"G1701010","2000","Lawrence, IL","Illinois","170","Lawrence","1010","0","0",15407
"G1701030","2000","Lee, IL","Illinois","170","Lee","1030","0","0",36059
"G1701050","2000","Livingston, IL","Illinois","170","Livingston","1050","0","0",39652
"G1701070","2000","Logan, IL","Illinois","170","Logan","1070","0","0",31155
"G1701090","2000","McDonough, IL","Illinois","170","McDonough","1090","0","0",32860
"G1701110","2000","McHenry, IL","Illinois","170","McHenry","1110","0","0",261704
"G1701130","2000","McLean, IL","Illinois","170","McLean","1130","0","0",150861
"G1701150","2000","Macon, IL","Illinois","170","Macon","1150","0","0",114491
"G1701170","2000","Macoupin, IL","Illinois","170","Macoupin","1170","0","0",49011
"G1701190","2000","Madison, IL","Illinois","170","Madison","1190","0","0",259107
"G1701210","2000","Marion, IL","Illinois","170","Marion","1210","0","0",41707
"G1701230","2000","Marshall, IL","Illinois","170","Marshall","1230","0","0",13149
"G1701250","2000","Mason, IL","Illinois","170","Mason","1250","0","0",16015
"G1701270","2000","Massac, IL","Illinois","170","Massac","1270","0","0",15125
"G1701290","2000","Menard, IL","Illinois","170","Menard","1290","0","0",12516
"G1701310","2000","Mercer, IL","Illinois","170","Mercer","1310","0","0",16963
"G1701330","2000","Monroe, IL","Illinois","170","Monroe","1330","0","0",27770
"G1701350","2000","Montgomery, IL","Illinois","170","Montgomery","1350","0","0",30653
"G1701370","2000","Morgan, IL","Illinois","170","Morgan","1370","0","0",36609
"G1701390","2000","Moultrie, IL","Illinois","170","Moultrie","1390","0","0",14340
"G1701410","2000","Ogle, IL","Illinois","170","Ogle","1410","0","0",51171
"G1701430","2000","Peoria, IL","Illinois","170","Peoria","1430","0","0",183207
"G1701450","2000","Perry, IL","Illinois","170","Perry","1450","0","0",23065
"G1701470","2000","Piatt, IL","Illinois","170","Piatt","1470","0","0",16373
"G1701490","2000","Pike, IL","Illinois","170","Pike","1490","0","0",17344
"G1701510","2000","Pope, IL","Illinois","170","Pope","1510","0","0",4423
"G1701530","2000","Pulaski, IL","Illinois","170","Pulaski","1530","0","0",7322
"G1701550","2000","Putnam, IL","Illinois","170","Putnam","1550","0","0",6090
"G1701570","2000","Randolph, IL","Illinois","170","Randolph","1570","0","0",33915
"G1701590","2000","Richland, IL","Illinois","170","Richland","1590","0","0",16118
"G1701610","2000","Rock Island, IL","Illinois","170","Rock Island","1610","0","0",149121
"G1701630","2000","St. Clair, IL","Illinois","170","St Clair","1630","0","0",256192
"G1701650","2000","Saline, IL","Illinois","170","Saline","1650","0","0",26647
"G1701670","2000","Sangamon, IL","Illinois","170","Sangamon","1670","0","0",189060
"G1701690","2000","Schuyler, IL","Illinois","170","Schuyler","1690","0","0",7187
"G1701710","2000","Scott, IL","Illinois","170","Scott","1710","0","0",5549
"G1701730","2000","Shelby, IL","Illinois","170","Shelby","1730","0","0",22830
"G1701750","2000","Stark, IL","Illinois","170","Stark","1750","0","0",6318
"G1701770","2000","Stephenson, IL","Illinois","170","Stephenson","1770","0","0",48909
"G1701790","2000","Tazewell, IL","Illinois","170","Tazewell","1790","0","0",128485
"G1701810","2000","Union, IL","Illinois","170","Union","1810","0","0",18256
"G1701830","2000","Vermilion, IL","Illinois","170","Vermilion","1830","0","0",83826
"G1701850","2000","Wabash, IL","Illinois","170","Wabash","1850","0","0",12900
"G1701870","2000","Warren, IL","Illinois","170","Warren","1870","0","0",18689
"G1701890","2000","Washington, IL","Illinois","170","Washington","1890","0","0",15172
"G1701910","2000","Wayne, IL","Illinois","170","Wayne","1910","0","0",17128
"G1701930","2000","White, IL","Illinois","170","White","1930","0","0",15343
"G1701950","2000","Whiteside, IL","Illinois","170","Whiteside","1950","0","0",60656
"G1701970","2000","Will, IL","Illinois","170","Will","1970","0","0",508336
"G1701990","2000","Williamson, IL","Illinois","170","Williamson","1990","0","0",61241
"G1702010","2000","Winnebago, IL","Illinois","170","Winnebago","2010","0","0",279005
"G1702030","2000","Woodford, IL","Illinois","170","Woodford","2030","0","0",35509
"G1800010","2000","Adams, IN","Indiana","180","Adams","0010","0","0",33622
"G1800030","2000","Allen, IN","Indiana","180","Allen","0030","0","0",332741
"G1800050","2000","Bartholomew, IN","Indiana","180","Bartholomew","0050","0","0",71707
"G1800070","2000","Benton, IN","Indiana","180","Benton","0070","0","0",9386
"G1800090","2000","Blackford, IN","Indiana","180","Blackford","0090","0","0",14015
"G1800110","2000","Boone, IN","Indiana","180","Boone","0110","0","0",46395
"G1800130","2000","Brown, IN","Indiana","180","Brown","0130","0","0",15003
"G1800150","2000","Carroll, IN","Indiana","180","Carroll","0150","0","0",20168
"G1800170","2000","Cass, IN","Indiana","180","Cass","0170","0","0",40979
"G1800190","2000","Clark, IN","Indiana","180","Clark","0190","0","0",96800
"G1800210","2000","Clay, IN","Indiana","180","Clay","0210","0","0",26571
"G1800230","2000","Clinton, IN","Indiana","180","Clinton","0230","0","0",33977
"G1800250","2000","Crawford, IN","Indiana","180","Crawford","0250","0","0",10800
"G1800270","2000","Daviess, IN","Indiana","180","Daviess","0270","0","0",29830
"G1800290","2000","Dearborn, IN","Indiana","180","Dearborn","0290","0","0",46353
"G1800310","2000","Decatur, IN","Indiana","180","Decatur","0310","0","0",24572
"G1800330","2000","DeKalb, IN","Indiana","180","DeKalb","0330","0","0",40404
"G1800350","2000","Delaware, IN","Indiana","180","Delaware","0350","0","0",118670
"G1800370","2000","Dubois, IN","Indiana","180","Dubois","0370","0","0",39703
"G1800390","2000","Elkhart, IN","Indiana","180","Elkhart","0390","0","0",183542
"G1800410","2000","Fayette, IN","Indiana","180","Fayette","0410","0","0",25550
"G1800430","2000","Floyd, IN","Indiana","180","Floyd","0430","0","0",70897
"G1800450","2000","Fountain, IN","Indiana","180","Fountain","0450","0","0",17927
"G1800470","2000","Franklin, IN","Indiana","180","Franklin","0470","0","0",22229
"G1800490","2000","Fulton, IN","Indiana","180","Fulton","0490","0","0",20560
"G1800510","2000","Gibson, IN","Indiana","180","Gibson","0510","0","0",32551
"G1800530","2000","Grant, IN","Indiana","180","Grant","0530","0","0",73277
"G1800550","2000","Greene, IN","Indiana","180","Greene","0550","0","0",33221
"G1800570","2000","Hamilton, IN","Indiana","180","Hamilton","0570","0","0",185402
"G1800590","2000","Hancock, IN","Indiana","180","Hancock","0590","0","0",55660
"G1800610","2000","Harrison, IN","Indiana","180","Harrison","0610","0","0",34509
"G1800630","2000","Hendricks, IN","Indiana","180","Hendricks","0630","0","0",105418
"G1800650","2000","Henry, IN","Indiana","180","Henry","0650","0","0",48469
"G1800670","2000","Howard, IN","Indiana","180","Howard","0670","0","0",84969
"G1800690","2000","Huntington, IN","Indiana","180","Huntington","0690","0","0",38100
"G1800710","2000","Jackson, IN","Indiana","180","Jackson","0710","0","0",41413
"G1800730","2000","Jasper, IN","Indiana","180","Jasper","0730","0","0",30199
"G1800750","2000","Jay, IN","Indiana","180","Jay","0750","0","0",21808
"G1800770","2000","Jefferson, IN","Indiana","180","Jefferson","0770","0","0",31725
"G1800790","2000","Jennings, IN","Indiana","180","Jennings","0790","0","0",27698
"G1800810","2000","Johnson, IN","Indiana","180","Johnson","0810","0","0",115995
"G1800830","2000","Knox, IN","Indiana","180","Knox","0830","0","0",39187
"G1800850","2000","Kosciusko, IN","Indiana","180","Kosciusko","0850","0","0",74237
"G1800870","2000","LaGrange, IN","Indiana","180","Lagrange","0870","0","0",34949
"G1800890","2000","Lake, IN","Indiana","180","Lake","0890","0","0",484680
"G1800910","2000","LaPorte, IN","Indiana","180","LaPorte","0910","0","0",110205
"G1800930","2000","Lawrence, IN","Indiana","180","Lawrence","0930","0","0",45949
"G1800950","2000","Madison, IN","Indiana","180","Madison","0950","0","0",133299
"G1800970","2000","Marion, IN","Indiana","180","Marion","0970","0","0",860466
"G1800990","2000","Marshall, IN","Indiana","180","Marshall","0990","0","0",45258
"G1801010","2000","Martin, IN","Indiana","180","Martin","1010","0","0",10356
"G1801030","2000","Miami, IN","Indiana","180","Miami","1030","0","0",36184
"G1801050","2000","Monroe, IN","Indiana","180","Monroe","1050","0","0",120621
"G1801070","2000","Montgomery, IN","Indiana","180","Montgomery","1070","0","0",37613
"G1801090","2000","Morgan, IN","Indiana","180","Morgan","1090","0","0",66900
"G1801110","2000","Newton, IN","Indiana","180","Newton","1110","0","0",14552
"G1801130","2000","Noble, IN","Indiana","180","Noble","1130","0","0",46438
"G1801150","2000","Ohio, IN","Indiana","180","Ohio","1150","0","0",5643
"G1801170","2000","Orange, IN","Indiana","180","Orange","1170","0","0",19323
"G1801190","2000","Owen, IN","Indiana","180","Owen","1190","0","0",21901
"G1801210","2000","Parke, IN","Indiana","180","Parke","1210","0","0",17240
"G1801230","2000","Perry, IN","Indiana","180","Perry","1230","0","0",18886
"G1801250","2000","Pike, IN","Indiana","180","Pike","1250","0","0",12820
"G1801270","2000","Porter, IN","Indiana","180","Porter","1270","0","0",147249
"G1801290","2000","Posey, IN","Indiana","180","Posey","1290","0","0",27077
"G1801310","2000","Pulaski, IN","Indiana","180","Pulaski","1310","0","0",13751
"G1801330","2000","Putnam, IN","Indiana","180","Putnam","1330","0","0",36117
"G1801350","2000","Randolph, IN","Indiana","180","Randolph","1350","0","0",27394
"G1801370","2000","Ripley, IN","Indiana","180","Ripley","1370","0","0",26650
"G1801390","2000","Rush, IN","Indiana","180","Rush","1390","0","0",18219
"G1801410","2000","St. Joseph, IN","Indiana","180","St Joseph","1410","0","0",265863
"G1801430","2000","Scott, IN","Indiana","180","Scott","1430","0","0",23049
"G1801450","2000","Shelby, IN","Indiana","180","Shelby","1450","0","0",43608
"G1801470","2000","Spencer, IN","Indiana","180","Spencer","1470","0","0",20407
"G1801490","2000","Starke, IN","Indiana","180","Starke","1490","0","0",23549
"G1801510","2000","Steuben, IN","Indiana","180","Steuben","1510","0","0",33311
"G1801530","2000","Sullivan, IN","Indiana","180","Sullivan","1530","0","0",21748
"G1801550","2000","Switzerland, IN","Indiana","180","Switzerland","1550","0","0",9094
"G1801570","2000","Tippecanoe, IN","Indiana","180","Tippecanoe","1570","0","0",149143
"G1801590","2000","Tipton, IN","Indiana","180","Tipton","1590","0","0",16559
"G1801610","2000","Union, IN","Indiana","180","Union","1610","0","0",7353
"G1801630","2000","Vanderburgh, IN","Indiana","180","Vanderburgh","1630","0","0",171853
"G1801650","2000","Vermillion, IN","Indiana","180","Vermillion","1650","0","0",16780
"G1801670","2000","Vigo, IN","Indiana","180","Vigo","1670","0","0",105711
"G1801690","2000","Wabash, IN","Indiana","180","Wabash","1690","0","0",34981
"G1801710","2000","Warren, IN","Indiana","180","Warren","1710","0","0",8446
"G1801730","2000","Warrick, IN","Indiana","180","Warrick","1730","0","0",52580
"G1801750","2000","Washington, IN","Indiana","180","Washington","1750","0","0",27272
"G1801770","2000","Wayne, IN","Indiana","180","Wayne","1770","0","0",71044
"G1801790","2000","Wells, IN","Indiana","180","Wells","1790","0","0",27621
"G1801810","2000","White, IN","Indiana","180","White","1810","0","0",25243
"G1801830","2000","Whitley, IN","Indiana","180","Whitley","1830","0","0",30751
"G1900010","2000","Adair, IA","Iowa","190","Adair","0010","0","0",8211
"G1900030","2000","Adams, IA","Iowa","190","Adams","0030","0","0",4478
"G1900050","2000","Allamakee, IA","Iowa","190","Allamakee","0050","0","0",14678
"G1900070","2000","Appanoose, IA","Iowa","190","Appanoose","0070","0","0",13702
"G1900090","2000","Audubon, IA","Iowa","190","Audubon","0090","0","0",6810
"G1900110","2000","Benton, IA","Iowa","190","Benton","0110","0","0",25344
"G1900130","2000","Black Hawk, IA","Iowa","190","Black Hawk","0130","0","0",127911
"G1900150","2000","Boone, IA","Iowa","190","Boone","0150","0","0",26255
"G1900170","2000","Bremer, IA","Iowa","190","Bremer","0170","0","0",23294
"G1900190","2000","Buchanan, IA","Iowa","190","Buchanan","0190","0","0",21080
"G1900210","2000","Buena Vista, IA","Iowa","190","Buena Vista","0210","0","0",20361
"G1900230","2000","Butler, IA","Iowa","190","Butler","0230","0","0",15319
"G1900250","2000","Calhoun, IA","Iowa","190","Calhoun","0250","0","0",11088
"G1900270","2000","Carroll, IA","Iowa","190","Carroll","0270","0","0",21365
"G1900290","2000","Cass, IA","Iowa","190","Cass","0290","0","0",14684
"G1900310","2000","Cedar, IA","Iowa","190","Cedar","0310","0","0",18219
"G1900330","2000","Cerro Gordo, IA","Iowa","190","Cerro Gordo","0330","0","0",46336
"G1900350","2000","Cherokee, IA","Iowa","190","Cherokee","0350","0","0",13016
"G1900370","2000","Chickasaw, IA","Iowa","190","Chickasaw","0370","0","0",13071
"G1900390","2000","Clarke, IA","Iowa","190","Clarke","0390","0","0",9195
"G1900410","2000","Clay, IA","Iowa","190","Clay","0410","0","0",17384
"G1900430","2000","Clayton, IA","Iowa","190","Clayton","0430","0","0",18622
"G1900450","2000","Clinton, IA","Iowa","190","Clinton","0450","0","0",50077
"G1900470","2000","Crawford, IA","Iowa","190","Crawford","0470","0","0",16935
"G1900490","2000","Dallas, IA","Iowa","190","Dallas","0490","0","0",41059
"G1900510","2000","Davis, IA","Iowa","190","Davis","0510","0","0",8552
"G1900530","2000","Decatur, IA","Iowa","190","Decatur","0530","0","0",8683
"G1900550","2000","Delaware, IA","Iowa","190","Delaware","0550","0","0",18396
"G1900570","2000","Des Moines, IA","Iowa","190","Des Moines","0570","0","0",42291
"G1900590","2000","Dickinson, IA","Iowa","190","Dickinson","0590","0","0",16469
"G1900610","2000","Dubuque, IA","Iowa","190","Dubuque","0610","0","0",89258
"G1900630","2000","Emmet, IA","Iowa","190","Emmet","0630","0","0",10995
"G1900650","2000","Fayette, IA","Iowa","190","Fayette","0650","0","0",22002
"G1900670","2000","Floyd, IA","Iowa","190","Floyd","0670","0","0",16862
"G1900690","2000","Franklin, IA","Iowa","190","Franklin","0690","0","0",10688
"G1900710","2000","Fremont, IA","Iowa","190","Fremont","0710","0","0",8001
"G1900730","2000","Greene, IA","Iowa","190","Greene","0730","0","0",10345
"G1900750","2000","Grundy, IA","Iowa","190","Grundy","0750","0","0",12373
"G1900770","2000","Guthrie, IA","Iowa","190","Guthrie","0770","0","0",11351
"G1900790","2000","Hamilton, IA","Iowa","190","Hamilton","0790","0","0",16424
"G1900810","2000","Hancock, IA","Iowa","190","Hancock","0810","0","0",12103
"G1900830","2000","Hardin, IA","Iowa","190","Hardin","0830","0","0",18821
"G1900850","2000","Harrison, IA","Iowa","190","Harrison","0850","0","0",15704
"G1900870","2000","Henry, IA","Iowa","190","Henry","0870","0","0",20302
"G1900890","2000","Howard, IA","Iowa","190","Howard","0890","0","0",9916
"G1900910","2000","Humboldt, IA","Iowa","190","Humboldt","0910","0","0",10372
"G1900930","2000","Ida, IA","Iowa","190","Ida","0930","0","0",7807
"G1900950","2000","Iowa, IA","Iowa","190","Iowa","0950","0","0",15716
"G1900970","2000","Jackson, IA","Iowa","190","Jackson","0970","0","0",20311
"G1900990","2000","Jasper, IA","Iowa","190","Jasper","0990","0","0",37251
"G1901010","2000","Jefferson, IA","Iowa","190","Jefferson","1010","0","0",16163
"G1901030","2000","Johnson, IA","Iowa","190","Johnson","1030","0","0",111267
"G1901050","2000","Jones, IA","Iowa","190","Jones","1050","0","0",20215
"G1901070","2000","Keokuk, IA","Iowa","190","Keokuk","1070","0","0",11425
"G1901090","2000","Kossuth, IA","Iowa","190","Kossuth","1090","0","0",17131
"G1901110","2000","Lee, IA","Iowa","190","Lee","1110","0","0",37939
"G1901130","2000","Linn, IA","Iowa","190","Linn","1130","0","0",192244
"G1901150","2000","Louisa, IA","Iowa","190","Louisa","1150","0","0",12172
"G1901170","2000","Lucas, IA","Iowa","190","Lucas","1170","0","0",9411
"G1901190","2000","Lyon, IA","Iowa","190","Lyon","1190","0","0",11750
"G1901210","2000","Madison, IA","Iowa","190","Madison","1210","0","0",14064
"G1901230","2000","Mahaska, IA","Iowa","190","Mahaska","1230","0","0",22308
"G1901250","2000","Marion, IA","Iowa","190","Marion","1250","0","0",32120
"G1901270","2000","Marshall, IA","Iowa","190","Marshall","1270","0","0",39325
"G1901290","2000","Mills, IA","Iowa","190","Mills","1290","0","0",14574
"G1901310","2000","Mitchell, IA","Iowa","190","Mitchell","1310","0","0",10871
"G1901330","2000","Monona, IA","Iowa","190","Monona","1330","0","0",10005
"G1901350","2000","Monroe, IA","Iowa","190","Monroe","1350","0","0",7996
"G1901370","2000","Montgomery, IA","Iowa","190","Montgomery","1370","0","0",11789
"G1901390","2000","Muscatine, IA","Iowa","190","Muscatine","1390","0","0",41799
"G1901410","2000","O'Brien, IA","Iowa","190","O Brien","1410","0","0",15063
"G1901430","2000","Osceola, IA","Iowa","190","Osceola","1430","0","0",6983
"G1901450","2000","Page, IA","Iowa","190","Page","1450","0","0",16929
"G1901470","2000","Palo Alto, IA","Iowa","190","Palo Alto","1470","0","0",10142
"G1901490","2000","Plymouth, IA","Iowa","190","Plymouth","1490","0","0",24866
"G1901510","2000","Pocahontas, IA","Iowa","190","Pocahontas","1510","0","0",8613
"G1901530","2000","Polk, IA","Iowa","190","Polk","1530","0","0",375804
"G1901550","2000","Pottawattamie, IA","Iowa","190","Pottawattamie","1550","0","0",87987
"G1901570","2000","Poweshiek, IA","Iowa","190","Poweshiek","1570","0","0",18843
"G1901590","2000","Ringgold, IA","Iowa","190","Ringgold","1590","0","0",5465
"G1901610","2000","Sac, IA","Iowa","190","Sac","1610","0","0",11477
"G1901630","2000","Scott, IA","Iowa","190","Scott","1630","0","0",158731
"G1901650","2000","Shelby, IA","Iowa","190","Shelby","1650","0","0",13080
"G1901670","2000","Sioux, IA","Iowa","190","Sioux","1670","0","0",31574
"G1901690","2000","Story, IA","Iowa","190","Story","1690","0","0",80026
"G1901710","2000","Tama, IA","Iowa","190","Tama","1710","0","0",18085
"G1901730","2000","Taylor, IA","Iowa","190","Taylor","1730","0","0",6988
"G1901750","2000","Union, IA","Iowa","190","Union","1750","0","0",12281
"G1901770","2000","Van Buren, IA","Iowa","190","Van Buren","1770","0","0",7823
"G1901790","2000","Wapello, IA","Iowa","190","Wapello","1790","0","0",36009
"G1901810","2000","Warren, IA","Iowa","190","Warren","1810","0","0",40799
"G1901830","2000","Washington, IA","Iowa","190","Washington","1830","0","0",20720
"G1901850","2000","Wayne, IA","Iowa","190","Wayne","1850","0","0",6736
"G1901870","2000","Webster, IA","Iowa","190","Webster","1870","0","0",40194
"G1901890","2000","Winnebago, IA","Iowa","190","Winnebago","1890","0","0",11759
"G1901910","2000","Winneshiek, IA","Iowa","190","Winneshiek","1910","0","0",21305
"G1901930","2000","Woodbury, IA","Iowa","190","Woodbury","1930","0","0",103863
"G1901950","2000","Worth, IA","Iowa","190","Worth","1950","0","0",7911
"G1901970","2000","Wright, IA","Iowa","190","Wright","1970","0","0",14324
"G2000010","2000","Allen, KS","Kansas","200","Allen","0010","0","0",14376
"G2000030","2000","Anderson, KS","Kansas","200","Anderson","0030","0","0",8099
"G2000050","2000","Atchison, KS","Kansas","200","Atchison","0050","0","0",16760
"G2000070","2000","Barber, KS","Kansas","200","Barber","0070","0","0",5292
"G2000090","2000","Barton, KS","Kansas","200","Barton","0090","0","0",28125
"G2000110","2000","Bourbon, KS","Kansas","200","Bourbon","0110","0","0",15386
"G2000130","2000","Brown, KS","Kansas","200","Brown","0130","0","0",10710
"G2000150","2000","Butler, KS","Kansas","200","Butler","0150","0","0",59692
"G2000170","2000","Chase, KS","Kansas","200","Chase","0170","0","0",3033
"G2000190","2000","Chautauqua, KS","Kansas","200","Chautauqua","0190","0","0",4350
"G2000210","2000","Cherokee, KS","Kansas","200","Cherokee","0210","0","0",22558
"G2000230","2000","Cheyenne, KS","Kansas","200","Cheyenne","0230","0","0",3158
"G2000250","2000","Clark, KS","Kansas","200","Clark","0250","0","0",2385
"G2000270","2000","Clay, KS","Kansas","200","Clay","0270","0","0",8828
"G2000290","2000","Cloud, KS","Kansas","200","Cloud","0290","0","0",10221
"G2000310","2000","Coffey, KS","Kansas","200","Coffey","0310","0","0",8879
"G2000330","2000","Comanche, KS","Kansas","200","Comanche","0330","0","0",1955
"G2000350","2000","Cowley, KS","Kansas","200","Cowley","0350","0","0",36280
"G2000370","2000","Crawford, KS","Kansas","200","Crawford","0370","0","0",38223
"G2000390","2000","Decatur, KS","Kansas","200","Decatur","0390","0","0",3461
"G2000410","2000","Dickinson, KS","Kansas","200","Dickinson","0410","0","0",19371
"G2000430","2000","Doniphan, KS","Kansas","200","Doniphan","0430","0","0",8248
"G2000450","2000","Douglas, KS","Kansas","200","Douglas","0450","0","0",100119
"G2000470","2000","Edwards, KS","Kansas","200","Edwards","0470","0","0",3428
"G2000490","2000","Elk, KS","Kansas","200","Elk","0490","0","0",3227
"G2000510","2000","Ellis, KS","Kansas","200","Ellis","0510","0","0",27425
"G2000530","2000","Ellsworth, KS","Kansas","200","Ellsworth","0530","0","0",6530
"G2000550","2000","Finney, KS","Kansas","200","Finney","0550","0","0",40621
"G2000570","2000","Ford, KS","Kansas","200","Ford","0570","0","0",32588
"G2000590","2000","Franklin, KS","Kansas","200","Franklin","0590","0","0",24873
"G2000610","2000","Geary, KS","Kansas","200","Geary","0610","0","0",27733
"G2000630","2000","Gove, KS","Kansas","200","Gove","0630","0","0",3067
"G2000650","2000","Graham, KS","Kansas","200","Graham","0650","0","0",2922
"G2000670","2000","Grant, KS","Kansas","200","Grant","0670","0","0",7887
"G2000690","2000","Gray, KS","Kansas","200","Gray","0690","0","0",5912
"G2000710","2000","Greeley, KS","Kansas","200","Greeley","0710","0","0",1540
"G2000730","2000","Greenwood, KS","Kansas","200","Greenwood","0730","0","0",7668
"G2000750","2000","Hamilton, KS","Kansas","200","Hamilton","0750","0","0",2660
"G2000770","2000","Harper, KS","Kansas","200","Harper","0770","0","0",6502
"G2000790","2000","Harvey, KS","Kansas","200","Harvey","0790","0","0",32883
"G2000810","2000","Haskell, KS","Kansas","200","Haskell","0810","0","0",4306
"G2000830","2000","Hodgeman, KS","Kansas","200","Hodgeman","0830","0","0",2085
"G2000850","2000","Jackson, KS","Kansas","200","Jackson","0850","0","0",12683
"G2000870","2000","Jefferson, KS","Kansas","200","Jefferson","0870","0","0",18467
"G2000890","2000","Jewell, KS","Kansas","200","Jewell","0890","0","0",3764
"G2000910","2000","Johnson, KS","Kansas","200","Johnson","0910","0","0",454583
"G2000930","2000","Kearny, KS","Kansas","200","Kearny","0930","0","0",4508
"G2000950","2000","Kingman, KS","Kansas","200","Kingman","0950","0","0",8680
"G2000970","2000","Kiowa, KS","Kansas","200","Kiowa","0970","0","0",3254
"G2000990","2000","Labette, KS","Kansas","200","Labette","0990","0","0",22752
"G2001010","2000","Lane, KS","Kansas","200","Lane","1010","0","0",2145
"G2001030","2000","Leavenworth, KS","Kansas","200","Leavenworth","1030","0","0",68965
"G2001050","2000","Lincoln, KS","Kansas","200","Lincoln","1050","0","0",3575
"G2001070","2000","Linn, KS","Kansas","200","Linn","1070","0","0",9604
"G2001090","2000","Logan, KS","Kansas","200","Logan","1090","0","0",3049
"G2001110","2000","Lyon, KS","Kansas","200","Lyon","1110","0","0",35961
"G2001130","2000","McPherson, KS","Kansas","200","McPherson","1130","0","0",29584
"G2001150","2000","Marion, KS","Kansas","200","Marion","1150","0","0",13377
"G2001170","2000","Marshall, KS","Kansas","200","Marshall","1170","0","0",10938
"G2001190","2000","Meade, KS","Kansas","200","Meade","1190","0","0",4631
"G2001210","2000","Miami, KS","Kansas","200","Miami","1210","0","0",28501
"G2001230","2000","Mitchell, KS","Kansas","200","Mitchell","1230","0","0",6914
"G2001250","2000","Montgomery, KS","Kansas","200","Montgomery","1250","0","0",36196
"G2001270","2000","Morris, KS","Kansas","200","Morris","1270","0","0",6112
"G2001290","2000","Morton, KS","Kansas","200","Morton","1290","0","0",3479
"G2001310","2000","Nemaha, KS","Kansas","200","Nemaha","1310","0","0",10693
"G2001330","2000","Neosho, KS","Kansas","200","Neosho","1330","0","0",16945
"G2001350","2000","Ness, KS","Kansas","200","Ness","1350","0","0",3444
"G2001370","2000","Norton, KS","Kansas","200","Norton","1370","0","0",5955
"G2001390","2000","Osage, KS","Kansas","200","Osage","1390","0","0",16767
"G2001410","2000","Osborne, KS","Kansas","200","Osborne","1410","0","0",4432
"G2001430","2000","Ottawa, KS","Kansas","200","Ottawa","1430","0","0",6195
"G2001450","2000","Pawnee, KS","Kansas","200","Pawnee","1450","0","0",7221
"G2001470","2000","Phillips, KS","Kansas","200","Phillips","1470","0","0",6001
"G2001490","2000","Pottawatomie, KS","Kansas","200","Pottawatomie","1490","0","0",18286
"G2001510","2000","Pratt, KS","Kansas","200","Pratt","1510","0","0",9630
"G2001530","2000","Rawlins, KS","Kansas","200","Rawlins","1530","0","0",2960
"G2001550","2000","Reno, KS","Kansas","200","Reno","1550","0","0",64686
"G2001570","2000","Republic, KS","Kansas","200","Republic","1570","0","0",5806
"G2001590","2000","Rice, KS","Kansas","200","Rice","1590","0","0",10737
"G2001610","2000","Riley, KS","Kansas","200","Riley","1610","0","0",62773
"G2001630","2000","Rooks, KS","Kansas","200","Rooks","1630","0","0",5662
"G2001650","2000","Rush, KS","Kansas","200","Rush","1650","0","0",3542
"G2001670","2000","Russell, KS","Kansas","200","Russell","1670","0","0",7352
"G2001690","2000","Saline, KS","Kansas","200","Saline","1690","0","0",53617
"G2001710","2000","Scott, KS","Kansas","200","Scott","1710","0","0",5100
"G2001730","2000","Sedgwick, KS","Kansas","200","Sedgwick","1730","0","0",453486
"G2001750","2000","Seward, KS","Kansas","200","Seward","1750","0","0",22550
"G2001770","2000","Shawnee, KS","Kansas","200","Shawnee","1770","0","0",170064
"G2001790","2000","Sheridan, KS","Kansas","200","Sheridan","1790","0","0",2803
"G2001810","2000","Sherman, KS","Kansas","200","Sherman","1810","0","0",6740
"G2001830","2000","Smith, KS","Kansas","200","Smith","1830","0","0",4522
"G2001850","2000","Stafford, KS","Kansas","200","Stafford","1850","0","0",4765
"G2001870","2000","Stanton, KS","Kansas","200","Stanton","1870","0","0",2401
"G2001890","2000","Stevens, KS","Kansas","200","Stevens","1890","0","0",5459
"G2001910","2000","Sumner, KS","Kansas","200","Sumner","1910","0","0",25988
"G2001930","2000","Thomas, KS","Kansas","200","Thomas","1930","0","0",8177
"G2001950","2000","Trego, KS","Kansas","200","Trego","1950","0","0",3288
"G2001970","2000","Wabaunsee, KS","Kansas","200","Wabaunsee","1970","0","0",6876
"G2001990","2000","Wallace, KS","Kansas","200","Wallace","1990","0","0",1736
"G2002010","2000","Washington, KS","Kansas","200","Washington","2010","0","0",6471
"G2002030","2000","Wichita, KS","Kansas","200","Wichita","2030","0","0",2522
"G2002050","2000","Wilson, KS","Kansas","200","Wilson","2050","0","0",10307
"G2002070","2000","Woodson, KS","Kansas","200","Woodson","2070","0","0",3766
"G2002090","2000","Wyandotte, KS","Kansas","200","Wyandotte","2090","0","0",157838
"G2100010","2000","Adair, KY","Kentucky","210","Adair","0010","0","0",17288
"G2100030","2000","Allen, KY","Kentucky","210","Allen","0030","0","0",17821
"G2100050","2000","Anderson, KY","Kentucky","210","Anderson","0050","0","0",19189
"G2100070","2000","Ballard, KY","Kentucky","210","Ballard","0070","0","0",8306
"G2100090","2000","Barren, KY","Kentucky","210","Barren","0090","0","0",38129
"G2100110","2000","Bath, KY","Kentucky","210","Bath","0110","0","0",11134
