GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1600250","2004","Camas, ID","Idaho","160","Camas","0250","0","0",1014
"G1600270","2004","Canyon, ID","Idaho","160","Canyon","0270","0","0",157883
"G1600290","2004","Caribou, ID","Idaho","160","Caribou","0290","0","0",7224
"G1600310","2004","Cassia, ID","Idaho","160","Cassia","0310","0","0",21381
"G1600330","2004","Clark, ID","Idaho","160","Clark","0330","0","0",937
"G1600350","2004","Clearwater, ID","Idaho","160","Clearwater","0350","0","0",8382
"G1600370","2004","Custer, ID","Idaho","160","Custer","0370","0","0",4118
"G1600390","2004","Elmore, ID","Idaho","160","Elmore","0390","0","0",28840
"G1600410","2004","Franklin, ID","Idaho","160","Franklin","0410","0","0",12154
"G1600430","2004","Fremont, ID","Idaho","160","Fremont","0430","0","0",12320
"G1600450","2004","Gem, ID","Idaho","160","Gem","0450","0","0",15962
"G1600470","2004","Gooding, ID","Idaho","160","Gooding","0470","0","0",14398
"G1600490","2004","Idaho, ID","Idaho","160","Idaho","0490","0","0",15622
"G1600510","2004","Jefferson, ID","Idaho","160","Jefferson","0510","0","0",20827
"G1600530","2004","Jerome, ID","Idaho","160","Jerome","0530","0","0",19304
"G1600550","2004","Kootenai, ID","Idaho","160","Kootenai","0550","0","0",122447
"G1600570","2004","Latah, ID","Idaho","160","Latah","0570","0","0",35036
"G1600590","2004","Lemhi, ID","Idaho","160","Lemhi","0590","0","0",7840
"G1600610","2004","Lewis, ID","Idaho","160","Lewis","0610","0","0",3713
"G1600630","2004","Lincoln, ID","Idaho","160","Lincoln","0630","0","0",4318
"G1600650","2004","Madison, ID","Idaho","160","Madison","0650","0","0",30226
"G1600670","2004","Minidoka, ID","Idaho","160","Minidoka","0670","0","0",19189
"G1600690","2004","Nez Perce, ID","Idaho","160","Nez Perce","0690","0","0",37730
"G1600710","2004","Oneida, ID","Idaho","160","Oneida","0710","0","0",4146
"G1600730","2004","Owyhee, ID","Idaho","160","Owyhee","0730","0","0",11020
"G1600750","2004","Payette, ID","Idaho","160","Payette","0750","0","0",21577
"G1600770","2004","Power, ID","Idaho","160","Power","0770","0","0",7717
"G1600790","2004","Shoshone, ID","Idaho","160","Shoshone","0790","0","0",12882
"G1600810","2004","Teton, ID","Idaho","160","Teton","0810","0","0",7208
"G1600830","2004","Twin Falls, ID","Idaho","160","Twin Falls","0830","0","0",68083
"G1600850","2004","Valley, ID","Idaho","160","Valley","0850","0","0",7947
"G1600870","2004","Washington, ID","Idaho","160","Washington","0870","0","0",10039
"G1700010","2004","Adams, IL","Illinois","170","Adams","0010","0","0",66924
"G1700030","2004","Alexander, IL","Illinois","170","Alexander","0030","0","0",9228
"G1700050","2004","Bond, IL","Illinois","170","Bond","0050","0","0",18041
"G1700070","2004","Boone, IL","Illinois","170","Boone","0070","0","0",48471
"G1700090","2004","Brown, IL","Illinois","170","Brown","0090","0","0",6866
"G1700110","2004","Bureau, IL","Illinois","170","Bureau","0110","0","0",35183
"G1700130","2004","Calhoun, IL","Illinois","170","Calhoun","0130","0","0",5156
"G1700150","2004","Carroll, IL","Illinois","170","Carroll","0150","0","0",16212
"G1700170","2004","Cass, IL","Illinois","170","Cass","0170","0","0",13813
"G1700190","2004","Champaign, IL","Illinois","170","Champaign","0190","0","0",184265
"G1700210","2004","Christian, IL","Illinois","170","Christian","0210","0","0",35228
"G1700230","2004","Clark, IL","Illinois","170","Clark","0230","0","0",16966
"G1700250","2004","Clay, IL","Illinois","170","Clay","0250","0","0",14160
"G1700270","2004","Clinton, IL","Illinois","170","Clinton","0270","0","0",36107
"G1700290","2004","Coles, IL","Illinois","170","Coles","0290","0","0",51460
"G1700310","2004","Cook, IL","Illinois","170","Cook","0310","0","0",5327165
"G1700330","2004","Crawford, IL","Illinois","170","Crawford","0330","0","0",19982
"G1700350","2004","Cumberland, IL","Illinois","170","Cumberland","0350","0","0",11049
"G1700370","2004","DeKalb, IL","Illinois","170","DeKalb","0370","0","0",95306
"G1700390","2004","De Witt, IL","Illinois","170","De Witt","0390","0","0",16569
"G1700410","2004","Douglas, IL","Illinois","170","Douglas","0410","0","0",19959
"G1700430","2004","DuPage, IL","Illinois","170","DuPage","0430","0","0",928126
"G1700450","2004","Edgar, IL","Illinois","170","Edgar","0450","0","0",19249
"G1700470","2004","Edwards, IL","Illinois","170","Edwards","0470","0","0",6785
"G1700490","2004","Effingham, IL","Illinois","170","Effingham","0490","0","0",34640
"G1700510","2004","Fayette, IL","Illinois","170","Fayette","0510","0","0",21631
"G1700530","2004","Ford, IL","Illinois","170","Ford","0530","0","0",14226
"G1700550","2004","Franklin, IL","Illinois","170","Franklin","0550","0","0",39498
"G1700570","2004","Fulton, IL","Illinois","170","Fulton","0570","0","0",37687
"G1700590","2004","Gallatin, IL","Illinois","170","Gallatin","0590","0","0",6182
"G1700610","2004","Greene, IL","Illinois","170","Greene","0610","0","0",14573
"G1700630","2004","Grundy, IL","Illinois","170","Grundy","0630","0","0",41178
"G1700650","2004","Hamilton, IL","Illinois","170","Hamilton","0650","0","0",8394
"G1700670","2004","Hancock, IL","Illinois","170","Hancock","0670","0","0",19366
"G1700690","2004","Hardin, IL","Illinois","170","Hardin","0690","0","0",4723
"G1700710","2004","Henderson, IL","Illinois","170","Henderson","0710","0","0",8068
"G1700730","2004","Henry, IL","Illinois","170","Henry","0730","0","0",50568
"G1700750","2004","Iroquois, IL","Illinois","170","Iroquois","0750","0","0",30577
"G1700770","2004","Jackson, IL","Illinois","170","Jackson","0770","0","0",58186
"G1700790","2004","Jasper, IL","Illinois","170","Jasper","0790","0","0",10054
"G1700810","2004","Jefferson, IL","Illinois","170","Jefferson","0810","0","0",40323
"G1700830","2004","Jersey, IL","Illinois","170","Jersey","0830","0","0",22344
"G1700850","2004","Jo Daviess, IL","Illinois","170","Jo Daviess","0850","0","0",22525
"G1700870","2004","Johnson, IL","Illinois","170","Johnson","0870","0","0",13029
"G1700890","2004","Kane, IL","Illinois","170","Kane","0890","0","0",472761
"G1700910","2004","Kankakee, IL","Illinois","170","Kankakee","0910","0","0",107038
"G1700930","2004","Kendall, IL","Illinois","170","Kendall","0930","0","0",72704
"G1700950","2004","Knox, IL","Illinois","170","Knox","0950","0","0",53799
"G1700970","2004","Lake, IL","Illinois","170","Lake","0970","0","0",692869
"G1700990","2004","LaSalle, IL","Illinois","170","La Salle","0990","0","0",112225
"G1701010","2004","Lawrence, IL","Illinois","170","Lawrence","1010","0","0",15963
"G1701030","2004","Lee, IL","Illinois","170","Lee","1030","0","0",35677
"G1701050","2004","Livingston, IL","Illinois","170","Livingston","1050","0","0",39045
"G1701070","2004","Logan, IL","Illinois","170","Logan","1070","0","0",30715
"G1701090","2004","McDonough, IL","Illinois","170","McDonough","1090","0","0",32301
"G1701110","2004","McHenry, IL","Illinois","170","McHenry","1110","0","0",296260
"G1701130","2004","McLean, IL","Illinois","170","McLean","1130","0","0",157847
"G1701150","2004","Macon, IL","Illinois","170","Macon","1150","0","0",110502
"G1701170","2004","Macoupin, IL","Illinois","170","Macoupin","1170","0","0",49073
"G1701190","2004","Madison, IL","Illinois","170","Madison","1190","0","0",263443
"G1701210","2004","Marion, IL","Illinois","170","Marion","1210","0","0",40428
"G1701230","2004","Marshall, IL","Illinois","170","Marshall","1230","0","0",13190
"G1701250","2004","Mason, IL","Illinois","170","Mason","1250","0","0",15889
"G1701270","2004","Massac, IL","Illinois","170","Massac","1270","0","0",15294
"G1701290","2004","Menard, IL","Illinois","170","Menard","1290","0","0",12741
"G1701310","2004","Mercer, IL","Illinois","170","Mercer","1310","0","0",16991
"G1701330","2004","Monroe, IL","Illinois","170","Monroe","1330","0","0",30491
"G1701350","2004","Montgomery, IL","Illinois","170","Montgomery","1350","0","0",30441
"G1701370","2004","Morgan, IL","Illinois","170","Morgan","1370","0","0",35960
"G1701390","2004","Moultrie, IL","Illinois","170","Moultrie","1390","0","0",14423
"G1701410","2004","Ogle, IL","Illinois","170","Ogle","1410","0","0",53525
"G1701430","2004","Peoria, IL","Illinois","170","Peoria","1430","0","0",182129
"G1701450","2004","Perry, IL","Illinois","170","Perry","1450","0","0",22691
"G1701470","2004","Piatt, IL","Illinois","170","Piatt","1470","0","0",16498
"G1701490","2004","Pike, IL","Illinois","170","Pike","1490","0","0",17114
"G1701510","2004","Pope, IL","Illinois","170","Pope","1510","0","0",4285
"G1701530","2004","Pulaski, IL","Illinois","170","Pulaski","1530","0","0",6950
"G1701550","2004","Putnam, IL","Illinois","170","Putnam","1550","0","0",6098
"G1701570","2004","Randolph, IL","Illinois","170","Randolph","1570","0","0",33242
"G1701590","2004","Richland, IL","Illinois","170","Richland","1590","0","0",15854
"G1701610","2004","Rock Island, IL","Illinois","170","Rock Island","1610","0","0",147609
"G1701630","2004","St. Clair, IL","Illinois","170","St Clair","1630","0","0",259123
"G1701650","2004","Saline, IL","Illinois","170","Saline","1650","0","0",26207
"G1701670","2004","Sangamon, IL","Illinois","170","Sangamon","1670","0","0",192315
"G1701690","2004","Schuyler, IL","Illinois","170","Schuyler","1690","0","0",7042
"G1701710","2004","Scott, IL","Illinois","170","Scott","1710","0","0",5423
"G1701730","2004","Shelby, IL","Illinois","170","Shelby","1730","0","0",22372
"G1701750","2004","Stark, IL","Illinois","170","Stark","1750","0","0",6186
"G1701770","2004","Stephenson, IL","Illinois","170","Stephenson","1770","0","0",48125
"G1701790","2004","Tazewell, IL","Illinois","170","Tazewell","1790","0","0",129007
"G1701810","2004","Union, IL","Illinois","170","Union","1810","0","0",18195
"G1701830","2004","Vermilion, IL","Illinois","170","Vermilion","1830","0","0",82647
"G1701850","2004","Wabash, IL","Illinois","170","Wabash","1850","0","0",12601
"G1701870","2004","Warren, IL","Illinois","170","Warren","1870","0","0",17714
"G1701890","2004","Washington, IL","Illinois","170","Washington","1890","0","0",15122
"G1701910","2004","Wayne, IL","Illinois","170","Wayne","1910","0","0",16814
"G1701930","2004","White, IL","Illinois","170","White","1930","0","0",15221
"G1701950","2004","Whiteside, IL","Illinois","170","Whiteside","1950","0","0",59955
"G1701970","2004","Will, IL","Illinois","170","Will","1970","0","0",617494
"G1701990","2004","Williamson, IL","Illinois","170","Williamson","1990","0","0",63124
"G1702010","2004","Winnebago, IL","Illinois","170","Winnebago","2010","0","0",286283
"G1702030","2004","Woodford, IL","Illinois","170","Woodford","2030","0","0",36939
"G1800010","2004","Adams, IN","Indiana","180","Adams","0010","0","0",33778
"G1800030","2004","Allen, IN","Indiana","180","Allen","0030","0","0",341816
"G1800050","2004","Bartholomew, IN","Indiana","180","Bartholomew","0050","0","0",72853
"G1800070","2004","Benton, IN","Indiana","180","Benton","0070","0","0",9109
"G1800090","2004","Blackford, IN","Indiana","180","Blackford","0090","0","0",13843
"G1800110","2004","Boone, IN","Indiana","180","Boone","0110","0","0",50820
"G1800130","2004","Brown, IN","Indiana","180","Brown","0130","0","0",15214
"G1800150","2004","Carroll, IN","Indiana","180","Carroll","0150","0","0",20296
"G1800170","2004","Cass, IN","Indiana","180","Cass","0170","0","0",40324
"G1800190","2004","Clark, IN","Indiana","180","Clark","0190","0","0",100463
"G1800210","2004","Clay, IN","Indiana","180","Clay","0210","0","0",27068
"G1800230","2004","Clinton, IN","Indiana","180","Clinton","0230","0","0",34038
"G1800250","2004","Crawford, IN","Indiana","180","Crawford","0250","0","0",11122
"G1800270","2004","Daviess, IN","Indiana","180","Daviess","0270","0","0",30287
"G1800290","2004","Dearborn, IN","Indiana","180","Dearborn","0290","0","0",48609
"G1800310","2004","Decatur, IN","Indiana","180","Decatur","0310","0","0",24944
"G1800330","2004","DeKalb, IN","Indiana","180","DeKalb","0330","0","0",41420
"G1800350","2004","Delaware, IN","Indiana","180","Delaware","0350","0","0",117501
"G1800370","2004","Dubois, IN","Indiana","180","Dubois","0370","0","0",40600
"G1800390","2004","Elkhart, IN","Indiana","180","Elkhart","0390","0","0",191629
"G1800410","2004","Fayette, IN","Indiana","180","Fayette","0410","0","0",24967
"G1800430","2004","Floyd, IN","Indiana","180","Floyd","0430","0","0",71513
"G1800450","2004","Fountain, IN","Indiana","180","Fountain","0450","0","0",17578
"G1800470","2004","Franklin, IN","Indiana","180","Franklin","0470","0","0",22876
"G1800490","2004","Fulton, IN","Indiana","180","Fulton","0490","0","0",20636
"G1800510","2004","Gibson, IN","Indiana","180","Gibson","0510","0","0",33241
"G1800530","2004","Grant, IN","Indiana","180","Grant","0530","0","0",71256
"G1800550","2004","Greene, IN","Indiana","180","Greene","0550","0","0",33465
"G1800570","2004","Hamilton, IN","Indiana","180","Hamilton","0570","0","0",229840
"G1800590","2004","Hancock, IN","Indiana","180","Hancock","0590","0","0",60965
"G1800610","2004","Harrison, IN","Indiana","180","Harrison","0610","0","0",36343
"G1800630","2004","Hendricks, IN","Indiana","180","Hendricks","0630","0","0",123467
"G1800650","2004","Henry, IN","Indiana","180","Henry","0650","0","0",47662
"G1800670","2004","Howard, IN","Indiana","180","Howard","0670","0","0",84586
"G1800690","2004","Huntington, IN","Indiana","180","Huntington","0690","0","0",38110
"G1800710","2004","Jackson, IN","Indiana","180","Jackson","0710","0","0",41848
"G1800730","2004","Jasper, IN","Indiana","180","Jasper","0730","0","0",31605
"G1800750","2004","Jay, IN","Indiana","180","Jay","0750","0","0",21669
"G1800770","2004","Jefferson, IN","Indiana","180","Jefferson","0770","0","0",32204
"G1800790","2004","Jennings, IN","Indiana","180","Jennings","0790","0","0",28310
"G1800810","2004","Johnson, IN","Indiana","180","Johnson","0810","0","0",125682
"G1800830","2004","Knox, IN","Indiana","180","Knox","0830","0","0",38513
"G1800850","2004","Kosciusko, IN","Indiana","180","Kosciusko","0850","0","0",75531
"G1800870","2004","LaGrange, IN","Indiana","180","LaGrange","0870","0","0",36477
"G1800890","2004","Lake, IN","Indiana","180","Lake","0890","0","0",490089
"G1800910","2004","LaPorte, IN","Indiana","180","LaPorte","0910","0","0",109741
"G1800930","2004","Lawrence, IN","Indiana","180","Lawrence","0930","0","0",46233
"G1800950","2004","Madison, IN","Indiana","180","Madison","0950","0","0",130482
"G1800970","2004","Marion, IN","Indiana","180","Marion","0970","0","0",861847
"G1800990","2004","Marshall, IN","Indiana","180","Marshall","0990","0","0",46564
"G1801010","2004","Martin, IN","Indiana","180","Martin","1010","0","0",10397
"G1801030","2004","Miami, IN","Indiana","180","Miami","1030","0","0",35922
"G1801050","2004","Monroe, IN","Indiana","180","Monroe","1050","0","0",120910
"G1801070","2004","Montgomery, IN","Indiana","180","Montgomery","1070","0","0",37900
"G1801090","2004","Morgan, IN","Indiana","180","Morgan","1090","0","0",69188
"G1801110","2004","Newton, IN","Indiana","180","Newton","1110","0","0",14371
"G1801130","2004","Noble, IN","Indiana","180","Noble","1130","0","0",47154
"G1801150","2004","Ohio, IN","Indiana","180","Ohio","1150","0","0",5797
"G1801170","2004","Orange, IN","Indiana","180","Orange","1170","0","0",19643
"G1801190","2004","Owen, IN","Indiana","180","Owen","1190","0","0",22922
"G1801210","2004","Parke, IN","Indiana","180","Parke","1210","0","0",17296
"G1801230","2004","Perry, IN","Indiana","180","Perry","1230","0","0",19042
"G1801250","2004","Pike, IN","Indiana","180","Pike","1250","0","0",12927
"G1801270","2004","Porter, IN","Indiana","180","Porter","1270","0","0",154826
"G1801290","2004","Posey, IN","Indiana","180","Posey","1290","0","0",26891
"G1801310","2004","Pulaski, IN","Indiana","180","Pulaski","1310","0","0",13770
"G1801330","2004","Putnam, IN","Indiana","180","Putnam","1330","0","0",36680
"G1801350","2004","Randolph, IN","Indiana","180","Randolph","1350","0","0",26682
"G1801370","2004","Ripley, IN","Indiana","180","Ripley","1370","0","0",27539
"G1801390","2004","Rush, IN","Indiana","180","Rush","1390","0","0",17883
"G1801410","2004","St. Joseph, IN","Indiana","180","St Joseph","1410","0","0",265718
"G1801430","2004","Scott, IN","Indiana","180","Scott","1430","0","0",23590
"G1801450","2004","Shelby, IN","Indiana","180","Shelby","1450","0","0",43711
"G1801470","2004","Spencer, IN","Indiana","180","Spencer","1470","0","0",20321
"G1801490","2004","Starke, IN","Indiana","180","Starke","1490","0","0",22791
"G1801510","2004","Steuben, IN","Indiana","180","Steuben","1510","0","0",33657
"G1801530","2004","Sullivan, IN","Indiana","180","Sullivan","1530","0","0",21862
"G1801550","2004","Switzerland, IN","Indiana","180","Switzerland","1550","0","0",9529
"G1801570","2004","Tippecanoe, IN","Indiana","180","Tippecanoe","1570","0","0",152022
"G1801590","2004","Tipton, IN","Indiana","180","Tipton","1590","0","0",16543
"G1801610","2004","Union, IN","Indiana","180","Union","1610","0","0",7217
"G1801630","2004","Vanderburgh, IN","Indiana","180","Vanderburgh","1630","0","0",172898
"G1801650","2004","Vermillion, IN","Indiana","180","Vermillion","1650","0","0",16544
"G1801670","2004","Vigo, IN","Indiana","180","Vigo","1670","0","0",103008
"G1801690","2004","Wabash, IN","Indiana","180","Wabash","1690","0","0",34115
"G1801710","2004","Warren, IN","Indiana","180","Warren","1710","0","0",8740
"G1801730","2004","Warrick, IN","Indiana","180","Warrick","1730","0","0",55350
"G1801750","2004","Washington, IN","Indiana","180","Washington","1750","0","0",27835
"G1801770","2004","Wayne, IN","Indiana","180","Wayne","1770","0","0",69655
"G1801790","2004","Wells, IN","Indiana","180","Wells","1790","0","0",28025
"G1801810","2004","White, IN","Indiana","180","White","1810","0","0",24723
"G1801830","2004","Whitley, IN","Indiana","180","Whitley","1830","0","0",31909
"G1900010","2004","Adair, IA","Iowa","190","Adair","0010","0","0",7895
"G1900030","2004","Adams, IA","Iowa","190","Adams","0030","0","0",4300
"G1900050","2004","Allamakee, IA","Iowa","190","Allamakee","0050","0","0",14712
"G1900070","2004","Appanoose, IA","Iowa","190","Appanoose","0070","0","0",13629
"G1900090","2004","Audubon, IA","Iowa","190","Audubon","0090","0","0",6484
"G1900110","2004","Benton, IA","Iowa","190","Benton","0110","0","0",26747
"G1900130","2004","Black Hawk, IA","Iowa","190","Black Hawk","0130","0","0",125707
"G1900150","2004","Boone, IA","Iowa","190","Boone","0150","0","0",26436
"G1900170","2004","Bremer, IA","Iowa","190","Bremer","0170","0","0",23525
"G1900190","2004","Buchanan, IA","Iowa","190","Buchanan","0190","0","0",21009
"G1900210","2004","Buena Vista, IA","Iowa","190","Buena Vista","0210","0","0",20160
"G1900230","2004","Butler, IA","Iowa","190","Butler","0230","0","0",15011
"G1900250","2004","Calhoun, IA","Iowa","190","Calhoun","0250","0","0",10530
"G1900270","2004","Carroll, IA","Iowa","190","Carroll","0270","0","0",20993
"G1900290","2004","Cass, IA","Iowa","190","Cass","0290","0","0",14279
"G1900310","2004","Cedar, IA","Iowa","190","Cedar","0310","0","0",18270
"G1900330","2004","Cerro Gordo, IA","Iowa","190","Cerro Gordo","0330","0","0",44836
"G1900350","2004","Cherokee, IA","Iowa","190","Cherokee","0350","0","0",12414
"G1900370","2004","Chickasaw, IA","Iowa","190","Chickasaw","0370","0","0",12617
"G1900390","2004","Clarke, IA","Iowa","190","Clarke","0390","0","0",9263
"G1900410","2004","Clay, IA","Iowa","190","Clay","0410","0","0",16955
"G1900430","2004","Clayton, IA","Iowa","190","Clayton","0430","0","0",18364
"G1900450","2004","Clinton, IA","Iowa","190","Clinton","0450","0","0",49789
"G1900470","2004","Crawford, IA","Iowa","190","Crawford","0470","0","0",16897
"G1900490","2004","Dallas, IA","Iowa","190","Dallas","0490","0","0",49455
"G1900510","2004","Davis, IA","Iowa","190","Davis","0510","0","0",8676
"G1900530","2004","Decatur, IA","Iowa","190","Decatur","0530","0","0",8625
"G1900550","2004","Delaware, IA","Iowa","190","Delaware","0550","0","0",18067
"G1900570","2004","Des Moines, IA","Iowa","190","Des Moines","0570","0","0",40840
"G1900590","2004","Dickinson, IA","Iowa","190","Dickinson","0590","0","0",16580
"G1900610","2004","Dubuque, IA","Iowa","190","Dubuque","0610","0","0",91079
"G1900630","2004","Emmet, IA","Iowa","190","Emmet","0630","0","0",10628
"G1900650","2004","Fayette, IA","Iowa","190","Fayette","0650","0","0",21243
"G1900670","2004","Floyd, IA","Iowa","190","Floyd","0670","0","0",16521
"G1900690","2004","Franklin, IA","Iowa","190","Franklin","0690","0","0",10725
"G1900710","2004","Fremont, IA","Iowa","190","Fremont","0710","0","0",7756
"G1900730","2004","Greene, IA","Iowa","190","Greene","0730","0","0",10026
"G1900750","2004","Grundy, IA","Iowa","190","Grundy","0750","0","0",12364
"G1900770","2004","Guthrie, IA","Iowa","190","Guthrie","0770","0","0",11550
"G1900790","2004","Hamilton, IA","Iowa","190","Hamilton","0790","0","0",16230
"G1900810","2004","Hancock, IA","Iowa","190","Hancock","0810","0","0",11795
"G1900830","2004","Hardin, IA","Iowa","190","Hardin","0830","0","0",18169
"G1900850","2004","Harrison, IA","Iowa","190","Harrison","0850","0","0",15811
"G1900870","2004","Henry, IA","Iowa","190","Henry","0870","0","0",20168
"G1900890","2004","Howard, IA","Iowa","190","Howard","0890","0","0",9797
"G1900910","2004","Humboldt, IA","Iowa","190","Humboldt","0910","0","0",10042
"G1900930","2004","Ida, IA","Iowa","190","Ida","0930","0","0",7413
"G1900950","2004","Iowa, IA","Iowa","190","Iowa","0950","0","0",15979
"G1900970","2004","Jackson, IA","Iowa","190","Jackson","0970","0","0",20255
"G1900990","2004","Jasper, IA","Iowa","190","Jasper","0990","0","0",37696
"G1901010","2004","Jefferson, IA","Iowa","190","Jefferson","1010","0","0",16021
"G1901030","2004","Johnson, IA","Iowa","190","Johnson","1030","0","0",116226
"G1901050","2004","Jones, IA","Iowa","190","Jones","1050","0","0",20554
"G1901070","2004","Keokuk, IA","Iowa","190","Keokuk","1070","0","0",11236
"G1901090","2004","Kossuth, IA","Iowa","190","Kossuth","1090","0","0",16348
"G1901110","2004","Lee, IA","Iowa","190","Lee","1110","0","0",36745
"G1901130","2004","Linn, IA","Iowa","190","Linn","1130","0","0",197005
"G1901150","2004","Louisa, IA","Iowa","190","Louisa","1150","0","0",12041
"G1901170","2004","Lucas, IA","Iowa","190","Lucas","1170","0","0",9661
"G1901190","2004","Lyon, IA","Iowa","190","Lyon","1190","0","0",11750
"G1901210","2004","Madison, IA","Iowa","190","Madison","1210","0","0",14905
"G1901230","2004","Mahaska, IA","Iowa","190","Mahaska","1230","0","0",22111
"G1901250","2004","Marion, IA","Iowa","190","Marion","1250","0","0",32691
"G1901270","2004","Marshall, IA","Iowa","190","Marshall","1270","0","0",39441
"G1901290","2004","Mills, IA","Iowa","190","Mills","1290","0","0",14995
"G1901310","2004","Mitchell, IA","Iowa","190","Mitchell","1310","0","0",10942
"G1901330","2004","Monona, IA","Iowa","190","Monona","1330","0","0",9654
"G1901350","2004","Monroe, IA","Iowa","190","Monroe","1350","0","0",7848
"G1901370","2004","Montgomery, IA","Iowa","190","Montgomery","1370","0","0",11310
"G1901390","2004","Muscatine, IA","Iowa","190","Muscatine","1390","0","0",42358
"G1901410","2004","O'Brien, IA","Iowa","190","O Brien","1410","0","0",14428
"G1901430","2004","Osceola, IA","Iowa","190","Osceola","1430","0","0",6782
"G1901450","2004","Page, IA","Iowa","190","Page","1450","0","0",16236
"G1901470","2004","Palo Alto, IA","Iowa","190","Palo Alto","1470","0","0",9750
"G1901490","2004","Plymouth, IA","Iowa","190","Plymouth","1490","0","0",24964
"G1901510","2004","Pocahontas, IA","Iowa","190","Pocahontas","1510","0","0",8077
"G1901530","2004","Polk, IA","Iowa","190","Polk","1530","0","0",394031
"G1901550","2004","Pottawattamie, IA","Iowa","190","Pottawattamie","1550","0","0",89208
"G1901570","2004","Poweshiek, IA","Iowa","190","Poweshiek","1570","0","0",18999
"G1901590","2004","Ringgold, IA","Iowa","190","Ringgold","1590","0","0",5354
"G1901610","2004","Sac, IA","Iowa","190","Sac","1610","0","0",10801
"G1901630","2004","Scott, IA","Iowa","190","Scott","1630","0","0",160125
"G1901650","2004","Shelby, IA","Iowa","190","Shelby","1650","0","0",12771
"G1901670","2004","Sioux, IA","Iowa","190","Sioux","1670","0","0",32134
"G1901690","2004","Story, IA","Iowa","190","Story","1690","0","0",80239
"G1901710","2004","Tama, IA","Iowa","190","Tama","1710","0","0",17926
"G1901730","2004","Taylor, IA","Iowa","190","Taylor","1730","0","0",6660
"G1901750","2004","Union, IA","Iowa","190","Union","1750","0","0",11985
"G1901770","2004","Van Buren, IA","Iowa","190","Van Buren","1770","0","0",7739
"G1901790","2004","Wapello, IA","Iowa","190","Wapello","1790","0","0",35793
"G1901810","2004","Warren, IA","Iowa","190","Warren","1810","0","0",42399
"G1901830","2004","Washington, IA","Iowa","190","Washington","1830","0","0",21332
"G1901850","2004","Wayne, IA","Iowa","190","Wayne","1850","0","0",6601
"G1901870","2004","Webster, IA","Iowa","190","Webster","1870","0","0",39186
"G1901890","2004","Winnebago, IA","Iowa","190","Winnebago","1890","0","0",11402
"G1901910","2004","Winneshiek, IA","Iowa","190","Winneshiek","1910","0","0",21185
"G1901930","2004","Woodbury, IA","Iowa","190","Woodbury","1930","0","0",103206
"G1901950","2004","Worth, IA","Iowa","190","Worth","1950","0","0",7745
"G1901970","2004","Wright, IA","Iowa","190","Wright","1970","0","0",13692
"G2000010","2004","Allen, KS","Kansas","200","Allen","0010","0","0",13918
"G2000030","2004","Anderson, KS","Kansas","200","Anderson","0030","0","0",8170
"G2000050","2004","Atchison, KS","Kansas","200","Atchison","0050","0","0",16860
"G2000070","2004","Barber, KS","Kansas","200","Barber","0070","0","0",4988
"G2000090","2004","Barton, KS","Kansas","200","Barton","0090","0","0",28004
"G2000110","2004","Bourbon, KS","Kansas","200","Bourbon","0110","0","0",15082
"G2000130","2004","Brown, KS","Kansas","200","Brown","0130","0","0",10348
"G2000150","2004","Butler, KS","Kansas","200","Butler","0150","0","0",61694
"G2000170","2004","Chase, KS","Kansas","200","Chase","0170","0","0",3082
"G2000190","2004","Chautauqua, KS","Kansas","200","Chautauqua","0190","0","0",4191
"G2000210","2004","Cherokee, KS","Kansas","200","Cherokee","0210","0","0",21797
"G2000230","2004","Cheyenne, KS","Kansas","200","Cheyenne","0230","0","0",2968
"G2000250","2004","Clark, KS","Kansas","200","Clark","0250","0","0",2336
"G2000270","2004","Clay, KS","Kansas","200","Clay","0270","0","0",8572
"G2000290","2004","Cloud, KS","Kansas","200","Cloud","0290","0","0",9746
"G2000310","2004","Coffey, KS","Kansas","200","Coffey","0310","0","0",8740
"G2000330","2004","Comanche, KS","Kansas","200","Comanche","0330","0","0",1912
"G2000350","2004","Cowley, KS","Kansas","200","Cowley","0350","0","0",35697
"G2000370","2004","Crawford, KS","Kansas","200","Crawford","0370","0","0",38167
"G2000390","2004","Decatur, KS","Kansas","200","Decatur","0390","0","0",3261
"G2000410","2004","Dickinson, KS","Kansas","200","Dickinson","0410","0","0",19143
"G2000430","2004","Doniphan, KS","Kansas","200","Doniphan","0430","0","0",7990
"G2000450","2004","Douglas, KS","Kansas","200","Douglas","0450","0","0",102738
"G2000470","2004","Edwards, KS","Kansas","200","Edwards","0470","0","0",3308
"G2000490","2004","Elk, KS","Kansas","200","Elk","0490","0","0",3109
"G2000510","2004","Ellis, KS","Kansas","200","Ellis","0510","0","0",27040
"G2000530","2004","Ellsworth, KS","Kansas","200","Ellsworth","0530","0","0",6355
"G2000550","2004","Finney, KS","Kansas","200","Finney","0550","0","0",39170
"G2000570","2004","Ford, KS","Kansas","200","Ford","0570","0","0",33456
"G2000590","2004","Franklin, KS","Kansas","200","Franklin","0590","0","0",26130
"G2000610","2004","Geary, KS","Kansas","200","Geary","0610","0","0",25145
"G2000630","2004","Gove, KS","Kansas","200","Gove","0630","0","0",2829
"G2000650","2004","Graham, KS","Kansas","200","Graham","0650","0","0",2751
